score,method,condition,process,item,subject
70.0,TM,Q3,TM7k,TM_01b_trumpet,D019
73.0,TM,Q3,TM7k,TM_02_violin,D005
71.0,TM,Q3,TM7k,TM_02_violin,D013
79.0,TM,Q3,TM7k,TM_02_violin,D014
79.0,TM,Q3,TM7k,TM_02_violin,D015
42.0,TM,Q3,TM7k,TM_02_violin,D016
20.0,TM,Q3,TM7k,TM_02_violin,D017
46.0,TM,Q3,TM7k,TM_02_violin,D018
40.0,TM,Q3,TM7k,TM_02_violin,D019
72.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D005
81.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D013
38.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D014
77.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D015
59.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D016
22.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D017
55.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D018
60.0,TM,Q3,TM7k,TM_AmateurOnPurpose,D019
70.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D005
40.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D013
75.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D014
37.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D015
63.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D016
44.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D017
73.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D018
50.0,TM,Q3,TM7k,TM_CreatureFromTheBlackjackTable,D019
90.0,TM,Q4,TM9k,TM_01b_trumpet,D005
99.0,TM,Q4,TM9k,TM_01b_trumpet,D013
88.0,TM,Q4,TM9k,TM_01b_trumpet,D014
98.0,TM,Q4,TM9k,TM_01b_trumpet,D015
100.0,TM,Q4,TM9k,TM_01b_trumpet,D016
99.0,TM,Q4,TM9k,TM_01b_trumpet,D017
87.0,TM,Q4,TM9k,TM_01b_trumpet,D018
80.0,TM,Q4,TM9k,TM_01b_trumpet,D019
66.0,TM,Q4,TM9k,TM_02_violin,D005
81.0,TM,Q4,TM9k,TM_02_violin,D013
86.0,TM,Q4,TM9k,TM_02_violin,D014
92.0,TM,Q4,TM9k,TM_02_violin,D015
56.0,TM,Q4,TM9k,TM_02_violin,D016
28.0,TM,Q4,TM9k,TM_02_violin,D017
63.0,TM,Q4,TM9k,TM_02_violin,D018
30.0,TM,Q4,TM9k,TM_02_violin,D019
81.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D005
71.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D013
81.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D014
69.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D015
80.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D016
81.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D017
75.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D018
70.0,TM,Q4,TM9k,TM_AmateurOnPurpose,D019
85.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D005
80.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D013
89.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D014
71.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D015
95.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D016
100.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D017
56.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D018
60.0,TM,Q4,TM9k,TM_CreatureFromTheBlackjackTable,D019
96.0,TM,Q5,TM10.5k,TM_01b_trumpet,D005
92.0,TM,Q5,TM10.5k,TM_01b_trumpet,D013
100.0,TM,Q5,TM10.5k,TM_01b_trumpet,D014
99.0,TM,Q5,TM10.5k,TM_01b_trumpet,D015
79.0,TM,Q5,TM10.5k,TM_01b_trumpet,D016
100.0,TM,Q5,TM10.5k,TM_01b_trumpet,D017
79.0,TM,Q5,TM10.5k,TM_01b_trumpet,D018
90.0,TM,Q5,TM10.5k,TM_01b_trumpet,D019
92.0,TM,Q5,TM10.5k,TM_02_violin,D005
88.0,TM,Q5,TM10.5k,TM_02_violin,D013
52.0,TM,Q5,TM10.5k,TM_02_violin,D014
100.0,TM,Q5,TM10.5k,TM_02_violin,D015
92.0,TM,Q5,TM10.5k,TM_02_violin,D016
80.0,TM,Q5,TM10.5k,TM_02_violin,D017
73.0,TM,Q5,TM10.5k,TM_02_violin,D018
60.0,TM,Q5,TM10.5k,TM_02_violin,D019
90.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D005
99.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D013
60.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D014
93.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D015
92.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D016
76.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D017
92.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D018
80.0,TM,Q5,TM10.5k,TM_AmateurOnPurpose,D019
92.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D005
98.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D013
95.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D014
100.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D015
100.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D016
98.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D017
100.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D018
70.0,TM,Q5,TM10.5k,TM_CreatureFromTheBlackjackTable,D019
100.0,TM,Ref,reference,TM_01b_trumpet,D005
100.0,TM,Ref,reference,TM_01b_trumpet,D013
93.0,TM,Ref,reference,TM_01b_trumpet,D014
100.0,TM,Ref,reference,TM_01b_trumpet,D015
90.0,TM,Ref,reference,TM_01b_trumpet,D016
96.0,TM,Ref,reference,TM_01b_trumpet,D017
100.0,TM,Ref,reference,TM_01b_trumpet,D018
100.0,TM,Ref,reference,TM_01b_trumpet,D019
100.0,TM,Ref,reference,TM_02_violin,D005
100.0,TM,Ref,reference,TM_02_violin,D013
100.0,TM,Ref,reference,TM_02_violin,D014
99.0,TM,Ref,reference,TM_02_violin,D015
100.0,TM,Ref,reference,TM_02_violin,D016
100.0,TM,Ref,reference,TM_02_violin,D017
100.0,TM,Ref,reference,TM_02_violin,D018
100.0,TM,Ref,reference,TM_02_violin,D019
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D005
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D013
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D014
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D015
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D016
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D017
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D018
100.0,TM,Ref,reference,TM_AmateurOnPurpose,D019
100.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D005
100.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D013
100.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D014
84.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D015
86.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D016
99.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D017
94.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D018
100.0,TM,Ref,reference,TM_CreatureFromTheBlackjackTable,D019
24.0,UN,LP3.5,LP35,UN_20c_accordion,D005
12.0,UN,LP3.5,LP35,UN_20c_accordion,D013
34.0,UN,LP3.5,LP35,UN_20c_accordion,D014
10.0,UN,LP3.5,LP35,UN_20c_accordion,D015
45.0,UN,LP3.5,LP35,UN_20c_accordion,D016
18.0,UN,LP3.5,LP35,UN_20c_accordion,D017
33.0,UN,LP3.5,LP35,UN_20c_accordion,D018
20.0,UN,LP3.5,LP35,UN_20c_accordion,D019
24.0,UN,LP3.5,LP35,UN_21_violin,D005
30.0,UN,LP3.5,LP35,UN_21_violin,D013
38.0,UN,LP3.5,LP35,UN_21_violin,D014
24.0,UN,LP3.5,LP35,UN_21_violin,D015
45.0,UN,LP3.5,LP35,UN_21_violin,D016
20.0,UN,LP3.5,LP35,UN_21_violin,D017
37.0,UN,LP3.5,LP35,UN_21_violin,D018
20.0,UN,LP3.5,LP35,UN_21_violin,D019
29.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D005
29.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D013
35.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D014
15.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D015
36.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D016
15.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D017
11.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D018
20.0,UN,LP3.5,LP35,UN_AmateurOnPurpose,D019
26.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D005
20.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D013
29.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D014
10.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D015
30.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D016
14.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D017
17.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D018
10.0,UN,LP3.5,LP35,UN_CreatureFromTheBlackjackTable,D019
35.0,UN,LP7,LP70,UN_20c_accordion,D005
60.0,UN,LP7,LP70,UN_20c_accordion,D013
56.0,UN,LP7,LP70,UN_20c_accordion,D014
27.0,UN,LP7,LP70,UN_20c_accordion,D015
65.0,UN,LP7,LP70,UN_20c_accordion,D016
55.0,UN,LP7,LP70,UN_20c_accordion,D017
66.0,UN,LP7,LP70,UN_20c_accordion,D018
60.0,UN,LP7,LP70,UN_20c_accordion,D019
35.0,UN,LP7,LP70,UN_21_violin,D005
76.0,UN,LP7,LP70,UN_21_violin,D013
57.0,UN,LP7,LP70,UN_21_violin,D014
49.0,UN,LP7,LP70,UN_21_violin,D015
70.0,UN,LP7,LP70,UN_21_violin,D016
35.0,UN,LP7,LP70,UN_21_violin,D017
50.0,UN,LP7,LP70,UN_21_violin,D018
40.0,UN,LP7,LP70,UN_21_violin,D019
35.0,UN,LP7,LP70,UN_AmateurOnPurpose,D005
50.0,UN,LP7,LP70,UN_AmateurOnPurpose,D013
60.0,UN,LP7,LP70,UN_AmateurOnPurpose,D014
50.0,UN,LP7,LP70,UN_AmateurOnPurpose,D015
52.0,UN,LP7,LP70,UN_AmateurOnPurpose,D016
31.0,UN,LP7,LP70,UN_AmateurOnPurpose,D017
21.0,UN,LP7,LP70,UN_AmateurOnPurpose,D018
30.0,UN,LP7,LP70,UN_AmateurOnPurpose,D019
40.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D005
39.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D013
50.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D014
23.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D015
56.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D016
23.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D017
23.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D018
20.0,UN,LP7,LP70,UN_CreatureFromTheBlackjackTable,D019
44.0,UN,Q1,UN3k,UN_20c_accordion,D005
20.0,UN,Q1,UN3k,UN_20c_accordion,D013
27.0,UN,Q1,UN3k,UN_20c_accordion,D014
35.0,UN,Q1,UN3k,UN_20c_accordion,D015
16.0,UN,Q1,UN3k,UN_20c_accordion,D016
14.0,UN,Q1,UN3k,UN_20c_accordion,D017
1.0,UN,Q1,UN3k,UN_20c_accordion,D018
30.0,UN,Q1,UN3k,UN_20c_accordion,D019
41.0,UN,Q1,UN3k,UN_21_violin,D005
20.0,UN,Q1,UN3k,UN_21_violin,D013
6.0,UN,Q1,UN3k,UN_21_violin,D014
7.0,UN,Q1,UN3k,UN_21_violin,D015
16.0,UN,Q1,UN3k,UN_21_violin,D016
5.0,UN,Q1,UN3k,UN_21_violin,D017
2.0,UN,Q1,UN3k,UN_21_violin,D018
10.0,UN,Q1,UN3k,UN_21_violin,D019
60.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D005
60.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D013
70.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D014
27.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D015
44.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D016
55.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D017
31.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D018
40.0,UN,Q1,UN3k,UN_AmateurOnPurpose,D019
63.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D005
68.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D013
69.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D014
34.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D015
49.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D016
77.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D017
35.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D018
30.0,UN,Q1,UN3k,UN_CreatureFromTheBlackjackTable,D019
58.0,UN,Q2,UN5k,UN_20c_accordion,D005
41.0,UN,Q2,UN5k,UN_20c_accordion,D013
47.0,UN,Q2,UN5k,UN_20c_accordion,D014
66.0,UN,Q2,UN5k,UN_20c_accordion,D015
25.0,UN,Q2,UN5k,UN_20c_accordion,D016
17.0,UN,Q2,UN5k,UN_20c_accordion,D017
10.0,UN,Q2,UN5k,UN_20c_accordion,D018
40.0,UN,Q2,UN5k,UN_20c_accordion,D019
50.0,UN,Q2,UN5k,UN_21_violin,D005
49.0,UN,Q2,UN5k,UN_21_violin,D013
80.0,UN,Q2,UN5k,UN_21_violin,D014
10.0,UN,Q2,UN5k,UN_21_violin,D015
30.0,UN,Q2,UN5k,UN_21_violin,D016
10.0,UN,Q2,UN5k,UN_21_violin,D017
12.0,UN,Q2,UN5k,UN_21_violin,D018
30.0,UN,Q2,UN5k,UN_21_violin,D019
80.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D005
78.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D013
75.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D014
70.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D015
70.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D016
75.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D017
50.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D018
80.0,UN,Q2,UN5k,UN_AmateurOnPurpose,D019
78.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D005
80.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D013
89.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D014
84.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D015
90.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D016
98.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D017
84.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D018
60.0,UN,Q2,UN5k,UN_CreatureFromTheBlackjackTable,D019
62.0,UN,Q3,UN7k,UN_20c_accordion,D005
48.0,UN,Q3,UN7k,UN_20c_accordion,D013
83.0,UN,Q3,UN7k,UN_20c_accordion,D014
46.0,UN,Q3,UN7k,UN_20c_accordion,D015
40.0,UN,Q3,UN7k,UN_20c_accordion,D016
23.0,UN,Q3,UN7k,UN_20c_accordion,D017
19.0,UN,Q3,UN7k,UN_20c_accordion,D018
50.0,UN,Q3,UN7k,UN_20c_accordion,D019
65.0,UN,Q3,UN7k,UN_21_violin,D005
60.0,UN,Q3,UN7k,UN_21_violin,D013
17.0,UN,Q3,UN7k,UN_21_violin,D014
17.0,UN,Q3,UN7k,UN_21_violin,D015
36.0,UN,Q3,UN7k,UN_21_violin,D016
10.0,UN,Q3,UN7k,UN_21_violin,D017
25.0,UN,Q3,UN7k,UN_21_violin,D018
50.0,UN,Q3,UN7k,UN_21_violin,D019
83.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D005
66.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D013
96.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D014
90.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D015
75.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D016
78.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D017
63.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D018
60.0,UN,Q3,UN7k,UN_AmateurOnPurpose,D019
81.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D005
87.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D013
82.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D014
90.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D015
86.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D016
92.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D017
96.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D018
90.0,UN,Q3,UN7k,UN_CreatureFromTheBlackjackTable,D019
80.0,UN,Q4,UN9k,UN_20c_accordion,D005
81.0,UN,Q4,UN9k,UN_20c_accordion,D013
63.0,UN,Q4,UN9k,UN_20c_accordion,D014
83.0,UN,Q4,UN9k,UN_20c_accordion,D015
60.0,UN,Q4,UN9k,UN_20c_accordion,D016
27.0,UN,Q4,UN9k,UN_20c_accordion,D017
48.0,UN,Q4,UN9k,UN_20c_accordion,D018
70.0,UN,Q4,UN9k,UN_20c_accordion,D019
72.0,UN,Q4,UN9k,UN_21_violin,D005
71.0,UN,Q4,UN9k,UN_21_violin,D013
90.0,UN,Q4,UN9k,UN_21_violin,D014
95.0,UN,Q4,UN9k,UN_21_violin,D015
51.0,UN,Q4,UN9k,UN_21_violin,D016
15.0,UN,Q4,UN9k,UN_21_violin,D017
52.0,UN,Q4,UN9k,UN_21_violin,D018
60.0,UN,Q4,UN9k,UN_21_violin,D019
89.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D005
98.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D013
97.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D014
84.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D015
80.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D016
77.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D017
93.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D018
71.0,UN,Q4,UN9k,UN_AmateurOnPurpose,D019
100.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D005
99.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D013
86.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D014
100.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D015
100.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D016
99.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D017
65.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D018
80.0,UN,Q4,UN9k,UN_CreatureFromTheBlackjackTable,D019
94.0,UN,Q5,UN10.5k,UN_20c_accordion,D005
99.0,UN,Q5,UN10.5k,UN_20c_accordion,D013
94.0,UN,Q5,UN10.5k,UN_20c_accordion,D014
99.0,UN,Q5,UN10.5k,UN_20c_accordion,D015
90.0,UN,Q5,UN10.5k,UN_20c_accordion,D016
99.0,UN,Q5,UN10.5k,UN_20c_accordion,D017
78.0,UN,Q5,UN10.5k,UN_20c_accordion,D018
80.0,UN,Q5,UN10.5k,UN_20c_accordion,D019
87.0,UN,Q5,UN10.5k,UN_21_violin,D005
97.0,UN,Q5,UN10.5k,UN_21_violin,D013
94.0,UN,Q5,UN10.5k,UN_21_violin,D014
66.0,UN,Q5,UN10.5k,UN_21_violin,D015
62.0,UN,Q5,UN10.5k,UN_21_violin,D016
70.0,UN,Q5,UN10.5k,UN_21_violin,D017
67.0,UN,Q5,UN10.5k,UN_21_violin,D018
70.0,UN,Q5,UN10.5k,UN_21_violin,D019
68.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D005
86.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D013
92.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D014
99.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D015
90.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D016
99.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D017
79.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D018
52.0,UN,Q5,UN10.5k,UN_AmateurOnPurpose,D019
98.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D005
82.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D013
80.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D014
75.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D015
64.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D016
97.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D017
53.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D018
70.0,UN,Q5,UN10.5k,UN_CreatureFromTheBlackjackTable,D019
100.0,UN,Ref,reference,UN_20c_accordion,D005
100.0,UN,Ref,reference,UN_20c_accordion,D013
100.0,UN,Ref,reference,UN_20c_accordion,D014
100.0,UN,Ref,reference,UN_20c_accordion,D015
100.0,UN,Ref,reference,UN_20c_accordion,D016
100.0,UN,Ref,reference,UN_20c_accordion,D017
100.0,UN,Ref,reference,UN_20c_accordion,D018
100.0,UN,Ref,reference,UN_20c_accordion,D019
100.0,UN,Ref,reference,UN_21_violin,D005
100.0,UN,Ref,reference,UN_21_violin,D013
100.0,UN,Ref,reference,UN_21_violin,D014
100.0,UN,Ref,reference,UN_21_violin,D015
100.0,UN,Ref,reference,UN_21_violin,D016
100.0,UN,Ref,reference,UN_21_violin,D017
100.0,UN,Ref,reference,UN_21_violin,D018
100.0,UN,Ref,reference,UN_21_violin,D019
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D005
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D013
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D014
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D015
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D016
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D017
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D018
100.0,UN,Ref,reference,UN_AmateurOnPurpose,D019
89.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D005
100.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D013
100.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D014
99.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D015
94.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D016
100.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D017
100.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D018
100.0,UN,Ref,reference,UN_CreatureFromTheBlackjackTable,D019
